timestamp,open,high,low,close,volume
2021-01-02 08:00:00+00:00,19742.12,19904.28,19693.81,19892.65,174.6276
2021-01-02 09:00:00+00:00,19900.82,20094.1,19829.31,20074.8,70.3757
2021-01-02 10:00:00+00:00,20073.73,20085.45,19766.88,19777.71,66.6694
2021-01-02 11:00:00+00:00,19773.82,19949.56,19768.54,19949.56,146.8656
2021-01-02 12:00:00+00:00,19954.02,19954.02,19922.74,19922.74,143.8468
2021-01-02 13:00:00+00:00,19929.11,19934.36,19736.52,19784.57,104.6774
2021-01-02 14:00:00+00:00,19789.39,19789.39,19705.38,19715.54,110.6867
2021-01-02 15:00:00+00:00,19727.71,19798.33,19715.4,19786.37,116.0694
2021-01-02 16:00:00+00:00,19789.16,19847.19,19789.16,19833.69,91.6009
2021-01-02 17:00:00+00:00,19831.19,19889.99,19817.38,19887.68,154.5146
2021-01-02 18:00:00+00:00,19890.27,19912.06,19775.59,19795.3,101.0136
2021-01-02 19:00:00+00:00,19795.24,19963.55,19795.24,19958.1,152.3714
2021-01-02 20:00:00+00:00,19958.15,20152.7,19938.32,20151.03,105.8577
2021-01-02 21:00:00+00:00,20147.66,20389.17,20127.34,20389.17,169.2888
2021-01-02 22:00:00+00:00,20381.16,20520.62,20381.16,20520.17,160.4993
2021-01-02 23:00:00+00:00,20518.48,20770.69,20518.48,20770.69,173.5219
2021-01-03 00:00:00+00:00,20773.98,21067.83,20754.56,21051.19,117.3298
2021-01-03 01:00:00+00:00,21044.3,21147.56,21012.68,21146.25,167.5234
2021-01-03 02:00:00+00:00,21152.87,21265.84,21115.68,21265.84,161.5169
2021-01-03 03:00:00+00:00,21262.91,21358.01,21261.53,21345.17,145.2072
2021-01-03 04:00:00+00:00,21334.11,21420.56,21315.52,21420.56,39.8472
2021-01-03 05:00:00+00:00,21422.72,21563.72,21406.22,21539.23,111.1704
2021-01-03 06:00:00+00:00,21539.25,21591.86,21292.23,21304.35,231.8388
2021-01-03 07:00:00+00:00,21312.68,21320.92,21256.09,21259.98,145.6673
2021-01-03 08:00:00+00:00,21261.1,21326.38,21243.23,21326.38,103.3561
2021-01-03 09:00:00+00:00,21329.96,21385.52,21040.02,21040.02,190.1978
2021-01-03 10:00:00+00:00,21040.25,21040.25,20839.42,20846.25,151.6466
2021-01-03 11:00:00+00:00,20839.73,21058.88,20838.95,21058.88,124.1829
2021-01-03 12:00:00+00:00,21054.84,21054.84,20916.19,20916.19,200.7293
2021-01-03 13:00:00+00:00,20920.53,20951.81,20853.83,20853.83,134.217
2021-01-03 14:00:00+00:00,20853.59,20917.37,20844.26,20903.85,167.0343
2021-01-03 15:00:00+00:00,20901.65,20919.05,20834.97,20839.97,140.5564
2021-01-03 16:00:00+00:00,20829.05,20829.05,20725.1,20725.1,147.7009
2021-01-03 17:00:00+00:00,20718.26,20727.09,20656.46,20656.46,138.3858
2021-01-03 18:00:00+00:00,20663.25,20663.25,20573.39,20599.64,90.3484
2021-01-03 19:00:00+00:00,20609.89,20615.29,20522.62,20523.03,210.1863
2021-01-03 20:00:00+00:00,20528.82,20550.1,20528.82,20546.85,99.9758
2021-01-03 21:00:00+00:00,20541.68,20785.67,20539.7,20759.8,180.952
2021-01-03 22:00:00+00:00,20756.64,20820.27,20741.74,20807.08,80.5188
2021-01-03 23:00:00+00:00,20807.73,21031.41,20774.64,21024.75,177.797
2021-01-04 00:00:00+00:00,21026.77,21131.33,21026.77,21124.49,89.4074
2021-01-04 01:00:00+00:00,21125.7,21267.66,21110.36,21237.82,115.8675
2021-01-04 02:00:00+00:00,21239.43,21329.93,21214.65,21317.65,112.5072
2021-01-04 03:00:00+00:00,21318.6,21331.05,21276.51,21276.64,102.5024
2021-01-04 04:00:00+00:00,21277.61,21340.34,21277.34,21334.04,129.3064
2021-01-04 05:00:00+00:00,21327.98,21397.36,21318.06,21375.31,149.6502
2021-01-04 06:00:00+00:00,21383.49,21385.47,21168.6,21223.24,155.7481
2021-01-04 07:00:00+00:00,21213.35,21341.44,21213.35,21325.09,62.3653
2021-01-04 08:00:00+00:00,21322.81,21406.51,21310.71,21404.02,111.8182
2021-01-04 09:00:00+00:00,21400.29,21461.78,21378.36,21454.45,100.5313
2021-01-04 10:00:00+00:00,21447.88,21464.27,21356.16,21377.58,183.3621
2021-01-04 11:00:00+00:00,21364.77,21470.29,20996.61,21019.53,331.8125
2021-01-04 12:00:00+00:00,21011.2,21229.42,20994.39,21218.01,88.3497
2021-01-04 13:00:00+00:00,21225.02,21228.44,21208.25,21208.25,141.9789
2021-01-04 14:00:00+00:00,21199.32,21220.61,20896.55,20914.08,212.6179
2021-01-04 15:00:00+00:00,20911.91,21005.38,20911.91,21001.18,74.75
2021-01-04 16:00:00+00:00,20997.58,21007.8,20907.04,20907.04,142.2569
2021-01-04 17:00:00+00:00,20916.85,21016.89,20907.45,20999.11,112.9451
2021-01-04 18:00:00+00:00,20995.16,20995.16,20985.21,20985.21,226.2159
2021-01-04 19:00:00+00:00,20982.89,21138.17,20949.41,21138.17,250.0441
2021-01-04 20:00:00+00:00,21138.29,21171.02,21138.29,21169.63,134.0767
2021-01-04 21:00:00+00:00,21176.37,21213.11,21176.37,21207.4,146.6358
2021-01-04 22:00:00+00:00,21213.8,21231.07,21213.8,21227.6,69.1355
2021-01-04 23:00:00+00:00,21229.14,21395.54,21198.5,21395.54,103.2495
2021-01-05 00:00:00+00:00,21392.27,21450.57,21185.43,21218.33,146.2852
2021-01-05 01:00:00+00:00,21212.94,21385.62,21212.94,21378.82,222.2245
2021-01-05 02:00:00+00:00,21372.02,21478.0,21334.74,21473.24,123.6278
2021-01-05 03:00:00+00:00,21476.28,21476.28,21387.86,21396.86,52.9153
2021-01-05 04:00:00+00:00,21385.36,21396.35,21382.12,21396.35,151.9352
2021-01-05 05:00:00+00:00,21405.07,21405.07,21327.16,21334.99,103.0777
2021-01-05 06:00:00+00:00,21348.93,21350.43,21342.38,21342.92,59.516
2021-01-05 07:00:00+00:00,21346.15,21473.63,21303.49,21471.77,108.9693
2021-01-05 08:00:00+00:00,21470.94,21470.94,21355.99,21378.27,113.8516
2021-01-05 09:00:00+00:00,21380.36,21489.09,21380.36,21480.17,59.4245
2021-01-05 10:00:00+00:00,21483.66,21629.83,21463.13,21609.9,162.6776
2021-01-05 11:00:00+00:00,21604.47,21713.34,21604.47,21698.16,105.8206
2021-01-05 12:00:00+00:00,21694.83,21916.45,21692.12,21916.45,122.507
2021-01-05 13:00:00+00:00,21916.66,21918.08,21904.6,21906.14,83.9375
2021-01-05 14:00:00+00:00,21910.9,22015.76,21896.1,22003.45,90.8756
2021-01-05 15:00:00+00:00,21996.48,22477.16,21982.17,22355.65,200.2714
2021-01-05 16:00:00+00:00,22372.89,22373.51,22357.41,22359.53,154.701
2021-01-05 17:00:00+00:00,22354.27,22358.68,22337.64,22339.39,125.9167
2021-01-05 18:00:00+00:00,22329.02,22340.81,22325.49,22339.81,51.0727
2021-01-05 19:00:00+00:00,22343.29,22423.78,22343.29,22423.78,35.8527
2021-01-05 20:00:00+00:00,22425.25,22435.59,22333.69,22334.88,240.1369
2021-01-05 21:00:00+00:00,22329.42,22332.14,22294.93,22299.61,210.5916
2021-01-05 22:00:00+00:00,22298.0,22317.33,22049.95,22049.95,133.3305
2021-01-05 23:00:00+00:00,22044.16,22079.86,21901.24,21901.91,66.0925
2021-01-06 00:00:00+00:00,21915.26,21919.09,21728.98,21758.8,172.7067
2021-01-06 01:00:00+00:00,21755.6,21767.03,21575.91,21597.39,61.0901
2021-01-06 02:00:00+00:00,21600.51,21616.3,21535.77,21535.79,128.1683
2021-01-06 03:00:00+00:00,21541.03,21653.12,21533.39,21631.54,115.1473
2021-01-06 04:00:00+00:00,21628.6,21648.44,21578.27,21578.27,127.1748
2021-01-06 05:00:00+00:00,21584.28,21640.74,21371.04,21395.82,109.5116
2021-01-06 06:00:00+00:00,21413.54,21429.65,21412.74,21428.88,53.2396
2021-01-06 07:00:00+00:00,21438.46,21451.98,21432.88,21451.98,98.4672
2021-01-06 08:00:00+00:00,21443.98,21450.69,21208.84,21259.88,42.7151
2021-01-06 09:00:00+00:00,21267.36,21280.68,21267.36,21279.93,108.7962
2021-01-06 10:00:00+00:00,21278.9,21278.9,21112.01,21133.81,284.6181
2021-01-06 11:00:00+00:00,21142.29,21158.38,21030.55,21048.1,78.5429
2021-01-06 12:00:00+00:00,21046.84,21046.84,20934.8,20948.6,178.8739
2021-01-06 13:00:00+00:00,20955.15,21074.74,20949.95,21058.85,138.1051
2021-01-06 14:00:00+00:00,21067.39,21084.46,20884.08,20947.43,151.4572
2021-01-06 15:00:00+00:00,20951.19,20951.19,20902.59,20904.11,137.496
2021-01-06 16:00:00+00:00,20905.81,20934.8,20904.47,20928.18,134.8707
2021-01-06 17:00:00+00:00,20931.16,21079.18,20931.16,21066.8,166.3537
2021-01-06 18:00:00+00:00,21070.22,21236.78,21033.1,21226.62,214.4439
2021-01-06 19:00:00+00:00,21220.4,21229.6,21076.68,21088.01,203.4623
2021-01-06 20:00:00+00:00,21090.42,21274.83,21090.42,21248.41,122.0988
2021-01-06 21:00:00+00:00,21248.87,21288.77,21248.87,21288.77,170.4727
2021-01-06 22:00:00+00:00,21290.4,21452.17,21268.83,21452.17,112.5779
2021-01-06 23:00:00+00:00,21451.63,21633.67,21433.45,21597.2,118.9164
2021-01-07 00:00:00+00:00,21601.08,21612.86,21509.73,21523.33,72.2369
2021-01-07 01:00:00+00:00,21519.37,21528.38,21516.52,21528.38,45.059
2021-01-07 02:00:00+00:00,21526.48,21531.57,21487.54,21487.54,41.5334
2021-01-07 03:00:00+00:00,21487.77,21538.79,21474.62,21538.79,57.1527
2021-01-07 04:00:00+00:00,21546.73,21840.44,21508.15,21768.08,127.4774
2021-01-07 05:00:00+00:00,21769.9,21778.2,21768.35,21775.48,117.8758
2021-01-07 06:00:00+00:00,21781.91,21821.98,21661.82,21682.8,90.7291
2021-01-07 07:00:00+00:00,21680.79,22072.82,21661.44,22037.65,268.9541
2021-01-07 08:00:00+00:00,22039.31,22041.84,21887.12,21897.45,100.824
2021-01-07 09:00:00+00:00,21901.52,21902.79,21896.7,21897.36,64.6026
2021-01-07 10:00:00+00:00,21900.72,21901.48,21895.09,21895.09,94.5814
2021-01-07 11:00:00+00:00,21902.21,21925.68,21644.78,21717.31,153.9812
2021-01-07 12:00:00+00:00,21713.38,21827.64,21699.58,21827.64,46.9999
2021-01-07 13:00:00+00:00,21822.71,21976.68,21814.36,21976.68,75.8007
2021-01-07 14:00:00+00:00,21984.52,21986.31,21964.96,21964.96,93.8843
2021-01-07 15:00:00+00:00,21965.27,21973.37,21965.27,21972.86,55.8327
2021-01-07 16:00:00+00:00,21978.19,21983.26,21944.22,21949.73,78.3553
2021-01-07 17:00:00+00:00,21960.7,21985.55,21672.72,21703.08,152.3243
2021-01-07 18:00:00+00:00,21698.39,21738.09,21691.75,21736.79,74.7268
2021-01-07 19:00:00+00:00,21737.39,21744.56,21556.26,21564.03,217.8846
2021-01-07 20:00:00+00:00,21563.63,21572.34,21418.11,21431.98,80.7094
2021-01-07 21:00:00+00:00,21420.29,21492.76,21418.42,21486.38,154.6599
2021-01-07 22:00:00+00:00,21483.13,21620.49,21483.13,21613.96,114.0705
2021-01-07 23:00:00+00:00,21606.33,21625.08,21493.98,21493.98,162.911
2021-01-08 00:00:00+00:00,21498.41,21651.46,21498.41,21651.46,156.8349
2021-01-08 01:00:00+00:00,21649.21,21927.8,21602.79,21897.88,194.3949
2021-01-08 02:00:00+00:00,21895.34,21922.1,21895.34,21921.79,107.3694
2021-01-08 03:00:00+00:00,21929.34,21930.07,21910.97,21910.97,88.2898
2021-01-08 04:00:00+00:00,21912.65,21944.27,21912.65,21939.4,151.8978
2021-01-08 05:00:00+00:00,21942.2,21944.93,21868.03,21883.04,111.889
2021-01-08 06:00:00+00:00,21889.93,21889.93,21750.67,21763.68,93.3909
2021-01-08 07:00:00+00:00,21772.8,21853.84,21755.62,21853.84,121.0756
2021-01-08 08:00:00+00:00,21845.96,21954.86,21845.96,21954.86,112.199
2021-01-08 09:00:00+00:00,21941.28,21949.49,21861.41,21884.75,87.5144
2021-01-08 10:00:00+00:00,21882.81,21890.36,21817.08,21828.34,78.2517
2021-01-08 11:00:00+00:00,21819.77,21826.18,21707.81,21741.71,100.0544
2021-01-08 12:00:00+00:00,21745.5,21766.74,21644.58,21644.58,154.0755
2021-01-08 13:00:00+00:00,21645.52,21648.38,21499.41,21511.05,59.7841
2021-01-08 14:00:00+00:00,21511.05,21589.33,21304.8,21304.8,84.79
2021-01-08 15:00:00+00:00,21301.1,21467.48,21301.1,21428.62,66.6021
2021-01-08 16:00:00+00:00,21420.15,21426.24,21380.8,21380.8,110.5021
2021-01-08 17:00:00+00:00,21382.66,21390.32,21378.15,21390.32,79.2814
2021-01-08 18:00:00+00:00,21406.98,21676.35,21328.0,21637.16,134.7988
2021-01-08 19:00:00+00:00,21636.59,21636.59,21557.06,21570.18,87.2996
2021-01-08 20:00:00+00:00,21576.64,21670.52,21557.01,21650.0,107.5314
2021-01-08 21:00:00+00:00,21635.98,21689.76,21425.9,21464.0,251.4371
2021-01-08 22:00:00+00:00,21459.36,21481.8,21378.22,21378.22,215.815
2021-01-08 23:00:00+00:00,21380.01,21488.45,21380.01,21473.09,251.3887
2021-01-09 00:00:00+00:00,21471.29,21476.82,21437.01,21437.01,120.3711
2021-01-09 01:00:00+00:00,21439.3,21460.09,21241.51,21241.51,99.0796
2021-01-09 02:00:00+00:00,21245.06,21267.83,21033.9,21033.9,114.2099
2021-01-09 03:00:00+00:00,21029.23,21086.05,21029.23,21078.35,254.6631
2021-01-09 04:00:00+00:00,21066.01,21066.01,20952.61,20952.61,133.7762
2021-01-09 05:00:00+00:00,20942.59,21042.62,20942.34,21042.62,74.4872
2021-01-09 06:00:00+00:00,21051.53,21078.29,21051.53,21078.29,102.4079
2021-01-09 07:00:00+00:00,21073.76,21082.11,21030.01,21034.18,227.2288
2021-01-09 08:00:00+00:00,21033.6,21035.34,21019.53,21024.04,35.9419
2021-01-09 09:00:00+00:00,21029.29,21123.49,21029.29,21123.49,64.9266
2021-01-09 10:00:00+00:00,21114.64,21132.8,21111.91,21126.56,110.6708
2021-01-09 11:00:00+00:00,21132.8,21146.08,20974.46,20998.11,152.3927
2021-01-09 12:00:00+00:00,20994.07,21041.25,20988.93,21041.25,241.0346
2021-01-09 13:00:00+00:00,21040.98,21049.21,20992.38,20992.63,65.4955
2021-01-09 14:00:00+00:00,20988.42,20994.98,20959.22,20960.42,120.588
2021-01-09 15:00:00+00:00,20961.82,21035.02,20929.48,21035.02,133.3358
2021-01-09 16:00:00+00:00,21027.89,21077.74,21019.67,21077.41,133.8182
2021-01-09 17:00:00+00:00,21072.33,21224.99,21054.12,21212.41,232.3238
2021-01-09 18:00:00+00:00,21212.65,21219.24,21186.05,21186.05,115.7183
2021-01-09 19:00:00+00:00,21177.98,21190.01,21123.59,21123.59,73.6265
2021-01-09 20:00:00+00:00,21120.18,21120.18,21070.26,21076.86,112.1422
2021-01-09 21:00:00+00:00,21086.92,21130.06,21082.72,21125.9,165.1171
2021-01-09 22:00:00+00:00,21131.86,21131.86,21014.59,21017.37,159.1673
2021-01-09 23:00:00+00:00,21031.32,21040.25,20968.31,20968.31,185.5935
2021-01-10 00:00:00+00:00,20971.89,20996.12,20855.56,20855.56,167.2979
2021-01-10 01:00:00+00:00,20856.23,20904.42,20752.08,20752.39,224.1422
2021-01-10 02:00:00+00:00,20765.68,20765.68,20722.7,20727.95,102.5265
2021-01-10 03:00:00+00:00,20736.45,21158.47,20736.45,21044.91,569.9263
2021-01-10 04:00:00+00:00,21033.3,21033.3,20992.46,20993.28,101.2621
2021-01-10 05:00:00+00:00,20985.69,21030.64,20985.69,21026.5,118.4982
2021-01-10 06:00:00+00:00,21022.74,21039.07,21018.9,21038.18,129.1571
2021-01-10 07:00:00+00:00,21021.29,21021.29,21013.1,21014.28,116.2289
2021-01-10 08:00:00+00:00,21003.58,21017.61,20999.32,21017.61,134.9096
2021-01-10 09:00:00+00:00,21019.71,21308.59,20973.55,21277.19,67.0053
2021-01-10 10:00:00+00:00,21282.4,21286.22,21238.32,21241.7,57.2014
2021-01-10 11:00:00+00:00,21229.16,21455.95,21229.16,21455.95,62.1289
2021-01-10 12:00:00+00:00,21454.22,21560.45,21454.22,21542.85,209.5658
2021-01-10 13:00:00+00:00,21541.12,21541.12,21386.78,21425.17,88.7871
2021-01-10 14:00:00+00:00,21428.08,21432.49,21337.65,21337.65,89.6762
2021-01-10 15:00:00+00:00,21339.26,21339.26,21275.61,21275.61,235.4812
2021-01-10 16:00:00+00:00,21273.87,21293.26,21126.74,21130.74,92.5084
2021-01-10 17:00:00+00:00,21136.38,21292.75,21115.49,21282.83,95.9905
2021-01-10 18:00:00+00:00,21274.62,21341.27,21267.3,21337.45,110.2861
2021-01-10 19:00:00+00:00,21331.09,21424.47,21328.71,21407.82,161.1094
2021-01-10 20:00:00+00:00,21400.2,21445.47,21270.19,21270.19,114.5929
2021-01-10 21:00:00+00:00,21264.24,21331.95,21257.82,21331.95,79.6503
2021-01-10 22:00:00+00:00,21342.94,21353.03,21226.91,21260.04,80.1871
2021-01-10 23:00:00+00:00,21253.18,21585.36,21212.04,21585.36,286.5526
2021-01-11 00:00:00+00:00,21584.75,21587.97,21572.72,21572.72,170.2254
2021-01-11 01:00:00+00:00,21569.5,21615.02,21561.91,21610.62,166.1109
2021-01-11 02:00:00+00:00,21605.92,21669.33,21605.92,21666.43,234.5661
2021-01-11 03:00:00+00:00,21678.82,21678.82,21591.71,21601.92,165.6854
2021-01-11 04:00:00+00:00,21598.23,21598.23,21545.28,21548.89,123.5718
2021-01-11 05:00:00+00:00,21544.94,21544.94,21488.92,21495.61,83.3086
2021-01-11 06:00:00+00:00,21502.81,21618.69,21500.35,21610.03,112.2792
2021-01-11 07:00:00+00:00,21616.16,21617.5,21500.42,21511.55,95.6227
2021-01-11 08:00:00+00:00,21504.07,21505.94,21489.67,21489.74,132.2204
2021-01-11 09:00:00+00:00,21486.55,21539.08,21481.64,21533.62,79.4751
2021-01-11 10:00:00+00:00,21534.58,21540.43,21478.32,21478.32,124.684
2021-01-11 11:00:00+00:00,21479.4,21511.18,21241.88,21295.52,70.9677
2021-01-11 12:00:00+00:00,21293.04,21293.04,21071.45,21137.14,109.6413
2021-01-11 13:00:00+00:00,21138.89,21145.6,21081.86,21081.86,126.9219
2021-01-11 14:00:00+00:00,21078.42,21110.29,20953.94,20954.44,206.8518
2021-01-11 15:00:00+00:00,20966.46,21080.24,20923.74,21080.24,117.7692
2021-01-11 16:00:00+00:00,21081.64,21082.25,21080.37,21081.57,121.1872
2021-01-11 17:00:00+00:00,21083.94,21086.94,21075.76,21077.35,74.5529
2021-01-11 18:00:00+00:00,21072.69,21084.57,20937.27,20944.22,160.0655
2021-01-11 19:00:00+00:00,20949.56,21023.68,20941.38,21011.94,56.7152
2021-01-11 20:00:00+00:00,21018.54,21020.48,20958.25,20964.16,39.9281
2021-01-11 21:00:00+00:00,20957.12,20959.32,20839.04,20839.04,104.6382
2021-01-11 22:00:00+00:00,20843.03,20848.22,20755.05,20755.05,59.2359
2021-01-11 23:00:00+00:00,20761.85,21064.31,20728.67,21064.31,178.9617
2021-01-12 00:00:00+00:00,21058.34,21058.34,20981.72,20983.34,66.91
2021-01-12 01:00:00+00:00,20982.08,20982.08,20854.91,20868.86,69.8121
2021-01-12 02:00:00+00:00,20871.42,21043.67,20839.25,21017.78,161.2583
2021-01-12 03:00:00+00:00,21017.09,21113.21,21017.09,21113.21,84.6432
2021-01-12 04:00:00+00:00,21119.3,21127.83,21074.15,21074.15,56.9693
2021-01-12 05:00:00+00:00,21071.67,21306.28,21071.67,21254.29,149.1882
2021-01-12 06:00:00+00:00,21245.35,21293.45,21005.75,21059.65,250.6969
2021-01-12 07:00:00+00:00,21061.27,21061.27,20971.07,20995.24,47.8822
2021-01-12 08:00:00+00:00,20993.76,21040.15,20780.21,20780.21,117.486
2021-01-12 09:00:00+00:00,20778.38,20974.65,20777.11,20955.8,201.2803
2021-01-12 10:00:00+00:00,20962.84,20963.36,20959.29,20959.29,150.8564
2021-01-12 11:00:00+00:00,20950.01,21297.56,20924.24,21297.56,194.6073
2021-01-12 12:00:00+00:00,21293.34,21364.1,21293.34,21356.32,119.7897
2021-01-12 13:00:00+00:00,21360.42,21417.21,21360.42,21417.21,102.7449
2021-01-12 14:00:00+00:00,21411.16,21447.9,21236.19,21264.46,114.4769
2021-01-12 15:00:00+00:00,21254.72,21257.04,21066.25,21105.6,97.7195
2021-01-12 16:00:00+00:00,21111.42,21133.34,21027.86,21037.97,67.359
2021-01-12 17:00:00+00:00,21046.77,21152.08,21046.77,21152.08,171.0187
2021-01-12 18:00:00+00:00,21146.06,21162.58,20991.38,21010.46,100.5456
2021-01-12 19:00:00+00:00,21010.13,21010.13,20696.09,20696.09,131.0124
2021-01-12 20:00:00+00:00,20697.84,20800.07,20697.84,20799.6,158.5212
2021-01-12 21:00:00+00:00,20802.22,20918.66,20784.5,20911.14,60.1495
2021-01-12 22:00:00+00:00,20924.11,20957.43,20780.2,20784.66,48.9988
2021-01-12 23:00:00+00:00,20785.2,20833.62,20785.2,20833.62,99.9287
2021-01-13 00:00:00+00:00,20837.16,20979.35,20818.83,20970.74,146.0123
2021-01-13 01:00:00+00:00,20975.03,21135.75,20951.76,21114.96,102.2955
2021-01-13 02:00:00+00:00,21108.64,21128.65,20872.6,20900.44,184.7048
2021-01-13 03:00:00+00:00,20904.35,20904.65,20898.35,20898.75,74.7926
2021-01-13 04:00:00+00:00,20895.1,20905.08,20766.15,20788.09,74.3615
2021-01-13 05:00:00+00:00,20793.15,20902.13,20778.89,20902.13,114.84
2021-01-13 06:00:00+00:00,20908.59,20910.25,20901.12,20902.81,85.6001
2021-01-13 07:00:00+00:00,20903.19,20949.2,20720.75,20734.34,115.4683
2021-01-13 08:00:00+00:00,20725.76,20736.52,20725.76,20735.61,149.1414
2021-01-13 09:00:00+00:00,20721.21,20828.47,20710.0,20799.9,119.7857
2021-01-13 10:00:00+00:00,20795.03,20795.03,20586.93,20586.93,137.9751
2021-01-13 11:00:00+00:00,20589.5,20604.17,20399.07,20400.57,132.0946
2021-01-13 12:00:00+00:00,20393.7,20416.13,20300.74,20300.74,347.4618
2021-01-13 13:00:00+00:00,20295.69,20300.09,20239.11,20248.11,93.286
2021-01-13 14:00:00+00:00,20248.15,20256.18,20150.53,20162.14,172.0905
2021-01-13 15:00:00+00:00,20169.93,20291.3,19889.55,19918.36,242.0576
2021-01-13 16:00:00+00:00,19920.47,19946.24,19709.8,19709.8,178.8341
2021-01-13 17:00:00+00:00,19707.6,19711.56,19689.72,19690.31,74.7667
2021-01-13 18:00:00+00:00,19681.08,19728.24,19681.08,19726.29,55.4492
2021-01-13 19:00:00+00:00,19729.27,19776.66,19585.58,19602.35,129.8195
2021-01-13 20:00:00+00:00,19606.04,19609.21,19604.96,19608.22,74.7403
2021-01-13 21:00:00+00:00,19607.61,19838.79,19604.05,19825.9,90.7919
2021-01-13 22:00:00+00:00,19825.1,19828.34,19784.44,19785.79,65.5019
2021-01-13 23:00:00+00:00,19782.76,19798.19,19717.57,19717.57,55.0584
2021-01-14 00:00:00+00:00,19710.14,19723.15,19592.24,19617.52,101.6597
2021-01-14 01:00:00+00:00,19619.25,19662.69,19619.25,19662.69,133.7451
2021-01-14 02:00:00+00:00,19660.5,19678.72,19659.38,19678.72,72.3375
2021-01-14 03:00:00+00:00,19683.01,19702.73,19683.01,19698.06,195.8057
2021-01-14 04:00:00+00:00,19700.16,19700.16,19637.11,19640.76,147.6792
2021-01-14 05:00:00+00:00,19656.85,19681.75,19653.0,19680.8,90.2632
2021-01-14 06:00:00+00:00,19680.04,19721.78,19668.66,19721.78,99.0267
2021-01-14 07:00:00+00:00,19728.92,19738.16,19692.7,19694.34,102.4385
2021-01-14 08:00:00+00:00,19697.2,19846.48,19697.2,19828.35,87.6711
2021-01-14 09:00:00+00:00,19820.08,19862.32,19611.06,19627.17,90.1142
2021-01-14 10:00:00+00:00,19634.11,19713.75,19634.11,19706.67,90.3381
2021-01-14 11:00:00+00:00,19709.37,19713.86,19683.18,19683.18,45.3794
2021-01-14 12:00:00+00:00,19679.67,19795.63,19679.67,19779.67,143.8289
2021-01-14 13:00:00+00:00,19782.34,20078.19,19761.58,20009.78,307.3279
2021-01-14 14:00:00+00:00,20005.41,20009.71,20003.76,20009.34,140.3447
2021-01-14 15:00:00+00:00,20006.71,20011.75,19977.5,19979.2,124.8879
2021-01-14 16:00:00+00:00,19966.82,19971.65,19966.82,19970.8,92.9658
2021-01-14 17:00:00+00:00,19970.21,20164.35,19951.92,20139.7,151.8999
2021-01-14 18:00:00+00:00,20139.42,20336.67,20108.36,20330.64,45.2369
2021-01-14 19:00:00+00:00,20334.47,20347.52,20332.93,20347.52,107.6929
2021-01-14 20:00:00+00:00,20349.87,20456.62,20349.87,20426.28,283.5388
